fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942097,soccer_second_half_total_corners,2nd Half Total Corners: O/U 4.5,Spain vs. Argentina: 2nd Half O/U 4.5 Total Corners,Over,Under,106283053712737944756413005220645896427336132115117742611837159494646990271871,115002775570846373692496749840505738262097245751768345375595109604801619716229,2686.4774580000003,41556.7331,0.42,0.43,0.05,0.01,True,0.43,0.42,0.010000000000000009,140.40789999999998,764.8279,615.7074,0.58,0.57,0.010000000000000009,850.2625999999999,1358.4820999999997,186.12209999999996
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942098,soccer_second_half_total_corners,2nd Half Total Corners: O/U 5.5,Spain vs. Argentina: 2nd Half O/U 5.5 Total Corners,Over,Under,111124822249406526633264627712279512035909665825351985214210548572495493981125,102481956828121692073562746719346122993834543128990489492218502912139386167551,178.04855299999997,26896.0679,0.25,0.28,0.05,0.01,True,0.28,0.25,0.030000000000000027,90.16000000000001,295.82,155.0,0.75,0.72,0.030000000000000027,465.0,540.0136,231.84
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942099,soccer_game_corners_odd_even,Total Corners: Odd or Even,Spain vs. Argentina: Total Corners Odd or Even?,Odd,Even,81809511806554974166286568783499827532552959829603561077517915052533031770154,105960501251774976052199588859640117732301380264276021710505073760419980166278,12314.823132000005,139545.4845,0.49,0.5,0.05,0.01,True,0.5,0.49,0.010000000000000009,570.205,8970.9856,8195.494999999999,0.51,0.5,0.010000000000000009,8530.005000000001,12498.710900000002,570.205
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942100,soccer_first_corner,Team to Take First Corner,Spain vs. Argentina: Team to Take First Corner,Spain,Argentina,31595967430498868585284413010824898428939213635137025005528628849047204566740,111927034294414814148418310856833862955545046236397110012497951576440635979318,11968.385628999997,132445.6243,0.56,0.57,0.05,0.01,True,0.57,0.56,0.009999999999999898,360.2799,2441.2690000000002,326.69840000000005,0.44,0.43,0.010000000000000009,256.6916,1385.423,271.7901
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2946990,soccer_team_total_corners,Argentina Corners: O/U 2.5,Spain vs. Argentina: Argentina O/U 2.5 Corners,Over,Under,72164062249793291578608214883711982844092559582793359301320880603209932317832,70375785804026815163955590251138965820153179223818322191633992489025444270021,5858.597369999997,71830.5893,0.67,0.68,0.05,0.01,True,0.68,0.67,0.010000000000000009,199.24,3267.2877999999996,17.225700000000003,0.33,0.32,0.010000000000000009,8.484300000000001,147.6717,93.76
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2946992,soccer_team_total_corners,Argentina Corners: O/U 3.5,Spain vs. Argentina: Argentina O/U 3.5 Corners,Over,Under,73444950382569205967688503620310621230483251152362611391429647026586427856542,16402754311795384837394642803522713215117597874310160959626471402838898685890,64509.903411000014,156956.1495,0.5,0.51,0.05,0.01,True,0.51,0.5,0.010000000000000009,1973.0982000000001,12318.6729,2496.255,0.5,0.49,0.010000000000000009,2496.255,21701.447200000002,1895.7218
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2946994,soccer_team_total_corners,Argentina Corners: O/U 4.5,Spain vs. Argentina: Argentina O/U 4.5 Corners,Over,Under,3796172721600717202755466600225929888362314613195263348371083384271541719892,28702343548331938994450854595757632572728703046703053639373528332859073266202,6873.215166,91314.9561,0.3,0.31,0.05,0.01,True,0.31,0.3,0.010000000000000009,21.2412,3926.9437000000003,27.0,0.7,0.69,0.010000000000000009,62.99999999999999,272.30479999999994,47.2788
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2946996,soccer_team_total_corners,Spain Corners: O/U 3.5,Spain vs. Argentina: Spain O/U 3.5 Corners,Over,Under,87627593236447009326283483113573690968807285694678985718420516764750262539249,47051696656187637496372034973741634338728567334606972612524314572135804902048,454.20893199999995,25272.5689,0.68,0.69,0.05,0.01,True,0.69,0.68,0.009999999999999898,1194.1968,4133.2648,1312.1144,0.32,0.31,0.010000000000000009,617.4656,696.2187,536.5232
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2946998,soccer_team_total_corners,Spain Corners: O/U 4.5,Spain vs. Argentina: Spain O/U 4.5 Corners,Over,Under,60932047582050241065510309315321185045507415646740524014918345521551849870703,40609539806272242140326847904779599128430638391059108864174666488512356918008,12042.891659,158876.0488,0.48,0.49,0.05,0.01,True,0.49,0.48,0.010000000000000009,1491.0258999999999,7753.845,25949.601599999998,0.52,0.51,0.010000000000000009,28112.0684,32397.7337,1551.8841
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2946999,soccer_team_total_corners,Spain Corners: O/U 5.5,Spain vs. Argentina: Spain O/U 5.5 Corners,Over,Under,33309267699294782071644632716412252377320253789657448064102675280167855522671,6912275855618446281389162769306175284789176005615916103308565172144990897087,1993.4170679999997,65160.7543,0.33,0.36,0.05,0.01,True,0.36,0.33,0.02999999999999997,2531.286,4333.0526,295.09590000000003,0.67,0.64,0.030000000000000027,599.1341000000001,1561.5423,4500.064
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943686,soccer_player_goalkeeper_saves,David Raya: 2+ saves,David Raya: 2+ saves,Yes,No,39949099385493501611733331213639619409584953774981095679540370987953051472104,17924491596589075976729976036992442764670723569279519265166490575951537401421,2244.158916,8375.4984,0.01,0.37,0.05,0.01,True,0.37,0.01,0.36,27.2394,589.0704000000001,0.2433,0.99,0.63,0.36,24.086699999999997,24.086699999999997,46.3806
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943688,soccer_player_goalkeeper_saves,David Raya: 3+ saves,David Raya: 3+ saves,Yes,No,36988753783723752091639612008488951540283296947661745914801431645242096203129,115532626142313927461775745971979071509617704061524712572364329213373024080150,305.4,261.1571,0.01,0.35,0.05,0.01,True,0.35,0.01,0.33999999999999997,2.0999999999999996,2.0999999999999996,0.1,0.99,0.65,0.33999999999999997,9.9,9.9,3.9000000000000004
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943689,soccer_player_goalkeeper_saves,David Raya: 4+ saves,David Raya: 4+ saves,Yes,No,85866015367527069080396541996615969690076274401580569626097936237867982676257,45514150179443383274571778561739161906492928107535744222138007472623385843248,251,328.0671,0.01,0.27,0.05,0.01,True,0.27,0.01,0.26,1.62,1.62,0.1,0.99,0.73,0.26,9.9,9.9,4.38
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943692,soccer_player_goalkeeper_saves,David Raya: 5+ saves,David Raya: 5+ saves,Yes,No,2544294834117918730823197950932814219109455619001244730870991320270135431655,104392627401988207669717437741419365194589185307975810045142534442755509066819,0,108.447,0.01,0.34,0.05,0.01,True,0.34,0.01,0.33,51.5134,51.5134,0.1,0.99,0.66,0.32999999999999996,9.9,9.9,99.9966
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943694,soccer_player_goalkeeper_saves,Juan Musso: 2+ saves,Juan Musso: 2+ saves,Yes,No,48932856069105025035980283452602475106308627350129463918945008350409560749448,16260627631258635535096029108958097635488028587457726794640082082493292092532,263,439.3544,0.01,0.31,0.05,0.01,True,0.31,0.01,0.3,77.81,77.81,0.1,0.99,0.69,0.30000000000000004,9.9,9.9,173.19
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943696,soccer_player_goalkeeper_saves,Juan Musso: 3+ saves,Juan Musso: 3+ saves,Yes,No,15341244262148977522933559842968425581930451889508956028982918740176584227332,46442306085421483082225752654980537027320458786425678618790573438994902531100,66.68,232.6191,0.01,0.5,0.05,0.01,True,0.5,0.01,0.49,130.96,130.96,0.1,0.99,0.5,0.49,9.9,9.9,130.96
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943698,soccer_player_goalkeeper_saves,Juan Musso: 4+ saves,Juan Musso: 4+ saves,Yes,No,19396633055299427896043316007542634032193119612771385776121321080915945400293,1977064054262081446871596806474629012011426725557203592239791358373574234021,2.44,101.6597,0.01,0.61,0.05,0.01,True,0.61,0.01,0.6,156.4101,156.4101,0.1,0.99,0.39,0.6,9.9,9.9,99.99990000000001
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2943700,soccer_player_goalkeeper_saves,Juan Musso: 5+ saves,Juan Musso: 5+ saves,Yes,No,107250327000203249371892208903428987887439391254973405011511606126321524047742,48935763432314771351531655580720486995528854947329085204509848829796423437664,31.513029,101.655,0.01,0.3,0.05,0.01,True,0.3,0.01,0.29,42.855,42.855,0.1,0.99,0.7,0.29000000000000004,9.9,9.9,99.99499999999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944080,soccer_player_goals,Alex Baena: 1+ goals,Alex Baena: 1+ goals,Yes,No,12708468417309426009778963679179328305720397616739088464388142615393086078715,10231879245014922207244823236877756303305234600573547408288214927835817629195,547.044216,58391.485,0.12,0.14,0.05,0.01,True,0.14,0.12,0.020000000000000018,760.9616,824.4775999999999,4.3031999999999995,0.88,0.86,0.020000000000000018,31.5568,372.53360000000004,4674.4784
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944082,soccer_player_goals,Alex Baena: 2+ goals,Alex Baena: 2+ goals,Yes,No,25483689701888514269522333360205653501139194814857246463270692269152382179819,89767899926687583231451878269386835427088779702972702810153300265452101799469,288,50103.70242,0.019,0.035,0.05,0.001,True,0.035,0.019,0.016000000000000004,0.525,63.595,4.522,0.981,0.965,0.016000000000000014,233.478,258.363,14.475
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944084,soccer_player_goals,Alexis Mac Allister: 1+ goals,Alexis Mac Allister: 1+ goals,Yes,No,15438493061808193022388097487412428148475673062720676947542756518009118824436,29768024340990717608835586722200131197343250336113936213313949015927438256437,18439.767897,128213.4983,0.09,0.1,0.05,0.01,True,0.1,0.09,0.010000000000000009,36.5,4426.7097,676.9907999999999,0.91,0.9,0.010000000000000009,6845.1292,15523.985,328.5
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944086,soccer_player_goals,Alexis Mac Allister: 2+ goals,Alexis Mac Allister: 2+ goals,Yes,No,77279935813953871016940339337903779821685924823741557044526236777076306721926,21223102193278243537289708987706691655516823854935058984713225928529246235935,9401.44695,129391.42789,0.011,0.017,0.05,0.001,True,0.012,0.004,0.008,14.411280000000001,192.94404000000003,5.10136,0.996,0.988,0.008000000000000007,1270.2386399999998,5621.98376,1186.52872
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944089,soccer_player_goals,Dani Olmo: 1+ goals,Dani Olmo: 1+ goals,Yes,No,60102933211761985323463364727308956972160313844995355747095836226764529443832,7170847150127900219874258954996477102834363391101552115179367854584846140491,5122.052060999999,138838.1979,0.15,0.16,0.05,0.01,True,0.16,0.15,0.010000000000000009,1149.3488,6159.5851,770.3594999999999,0.85,0.84,0.010000000000000009,4365.370499999999,15683.486699999998,6034.0812
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944091,soccer_player_goals,Dani Olmo: 2+ goals,Dani Olmo: 2+ goals,Yes,No,27632102439595358216531959184809040017609855273799343357873361641033181795051,31313882058121744832829270097582642444287288692376992555696120498238482662242,4053.6558290000003,54651.65564,0.02,0.024,0.05,0.001,True,0.024,0.02,0.004,97.57992,216.71902,49.5348,0.98,0.976,0.0040000000000000036,2427.2052,8259.79924,3968.25008
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944094,soccer_player_goals,Enzo Fernández: 1+ goals,Enzo Fernández: 1+ goals,Yes,No,98408483511989914854271558620181629127354948209599513392836841910467903526872,57541953489183073550684676957263929394265029288570625696355048450179087424878,15722.951635000014,263513.6258,0.11,0.12,0.05,0.01,True,0.12,0.11,0.009999999999999995,1860.2555999999997,26399.5809,765.5043000000001,0.89,0.88,0.010000000000000009,6193.6257000000005,17962.5512,13641.874399999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944096,soccer_player_goals,Enzo Fernández: 2+ goals,Enzo Fernández: 2+ goals,Yes,No,79650570211915629298532721190373724045436348661405885055283695777674298951335,73477998993620903518039146798905691712680254061672559990666988956582659923747,76992.766245,292451.93875,0.017,0.018,0.05,0.001,True,0.018,0.017,0.0009999999999999974,259.88849999999996,4476.40378,5.24875,0.983,0.982,0.0010000000000000009,303.50124999999997,37211.97617,14178.361499999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944098,soccer_player_goals,Fabián Ruiz: 1+ goals,Fabián Ruiz: 1+ goals,Yes,No,97344929596292899697349035549836424978755357921722555664922131675913164444466,36537864615688050904363993921410339808196606294788222739036829127005790414342,4118.808271,72323.6215,0.1,0.11,0.05,0.01,True,0.11,0.1,0.009999999999999995,465.3088,1710.4213,113.535,0.9,0.89,0.010000000000000009,1021.8149999999999,10860.5271,3764.7712
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944099,soccer_player_goals,Fabián Ruiz: 2+ goals,Fabián Ruiz: 2+ goals,Yes,No,100468217094190304194826504665333873643568724779448125631285283396993775335338,102994691486892814127262843182511954689501343984010804335140384186602425599919,0,48032.64657,0.01,0.038,0.05,0.001,True,0.038,0.01,0.027999999999999997,38.0,128.8864,0.15,0.99,0.962,0.028000000000000025,14.85,29.835,962.0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944100,soccer_player_goals,Ferrán Torres: 1+ goals,Ferrán Torres: 1+ goals,Yes,No,21106239258988315501197345623445701698528896134058574853274141245873798087599,42483489427518049676218390993851571380210940560173173901447686186369257129856,3697.028489,55247.6211,0.15,0.16,0.05,0.01,True,0.16,0.15,0.010000000000000009,139.4512,667.5667,414.714,0.85,0.84,0.010000000000000009,2350.0460000000003,5100.6962,732.1188
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944101,soccer_player_goals,Ferrán Torres: 2+ goals,Ferrán Torres: 2+ goals,Yes,No,13007573611288301487344647412613904983778596903688911881276011122372646634547,21489948873755368231679987498326556258287292685537883677238639317872875841929,98,26900.14619,0.013,0.024,0.05,0.001,True,0.024,0.013,0.011000000000000001,48.237840000000006,103.98126,5.89628,0.987,0.976,0.01100000000000001,447.66372,1211.4231,1961.67216
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944102,soccer_player_goals,Ferrán Torres: 3+ goals,Ferrán Torres: 3+ goals,Yes,No,31646542616248731765626184444722540254410799770287755470472164142492598415715,90185296609608553692733177514906569288623740405280228577810877898388876193697,700.4714,52365.95285,0.002,0.005,0.05,0.001,True,0.005,0.002,0.003,10.69405,226.57526000000001,3.99716,0.998,0.995,0.0030000000000000027,1994.58284,2014.56284,2128.11595
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944103,soccer_player_goals,Gavi Paez: 1+ goals,Gavi Paez: 1+ goals,Yes,No,10666510663543829248174961621423203869497008761737335477473422976075702254597,82707590693513115172777720493750069186402913910185843101563308561148758026427,1053.019329,36722.88847,0.018,0.023,0.05,0.001,True,0.033,0.019,0.014000000000000002,0.66,9.051,0.285,0.981,0.967,0.014000000000000012,14.715,964.01928,19.34
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944104,soccer_player_goals,Gavi Paez: 2+ goals,Gavi Paez: 2+ goals,Yes,No,85509668569411531211113270541741864319460733729601428850411539743821006677792,108387709733360306489195433832055913781445024120673691367605042078138553077913,65,25568.59219,0.001,0.02,0.05,0.001,True,0.02,0.001,0.019,21.0,21.0,0.07,0.999,0.98,0.019000000000000017,69.93,69.93,1029.0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944105,soccer_player_goals,Giovani Lo Celso: 1+ goals,Giovani Lo Celso: 1+ goals,Yes,No,65372037794860838003912783955936200829684475346438926306949505910117574614358,54783562614037307612281842476561981462807626961582680233642791936953000267936,380.421481,38314.55926,0.021,0.048,0.05,0.001,True,0.048,0.021,0.027,4.14,40.8118,0.28287,0.979,0.952,0.027000000000000024,13.18713,802.20023,82.11
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944106,soccer_player_goals,Giovani Lo Celso: 2+ goals,Giovani Lo Celso: 2+ goals,Yes,No,39111965355363515550531779714051193510832703950514315511047059849751745464301,2501319880639347676677035954367928157999879620708067917779015412657842150537,120,18906.4115,0.001,0.05,0.05,0.001,True,0.05,0.001,0.049,50.6,50.6,3.0700000000000003,0.999,0.95,0.049000000000000044,3066.93,3066.93,961.4
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944107,soccer_player_goals,Giuliano Simeone: 1+ goals,Giuliano Simeone: 1+ goals,Yes,No,9133924521588475798395427143476050343830134286578689273477948275226602071881,85777070803921630553991155822620494207126731661254451725949922565643933629130,1011.7822699999999,49939.90957,0.05,0.08,0.05,0.001,True,0.08,0.05,0.03,23.1496,270.7474,0.945,0.95,0.92,0.029999999999999916,17.955,74.08302,266.22040000000004
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944109,soccer_player_goals,Giuliano Simeone: 2+ goals,Giuliano Simeone: 2+ goals,Yes,No,6724759683418295962641508110392478160388659318547116133211644439111710090709,89237845170386166561946041015991778777952363126427998184027895697756942749874,20.5025,27744.27138,0.001,0.028,0.05,0.001,True,0.028,0.001,0.027,0.42,40.02,3.0500000000000003,0.999,0.972,0.027000000000000024,3046.95,3046.95,14.58
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944111,soccer_player_goals,Julián Álvarez: 1+ goals,Julián Álvarez: 1+ goals,Yes,No,43162746682402475901747424544397957659619103573598680370514625998434352505275,24957223440611126748760372100954394109668349135461576917495622907103019272357,13001.856821000007,107564.6018,0.19,0.2,0.05,0.01,True,0.2,0.19,0.010000000000000009,681.616,3760.9051,857.4301,0.81,0.8,0.010000000000000009,3655.3599000000004,22223.29,2726.464
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944113,soccer_player_goals,Julián Álvarez: 2+ goals,Julián Álvarez: 2+ goals,Yes,No,64692988650668169231302376737536727861513807850625670715412623798091453153963,43652743627315153504677743366947007562270519335262923837207984709994963674317,1938.0137509999995,38453.0607,0.03,0.033,0.05,0.001,True,0.046,0.034,0.011999999999999997,832.40082,1607.97263,132.8737,0.966,0.954,0.01200000000000001,3775.1763,6854.67536,17263.26918
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944115,soccer_player_goals,Julián Álvarez: 3+ goals,Julián Álvarez: 3+ goals,Yes,No,40997326657911644589011207394310622424956261516952423579047619477169700532667,63619820826796885167117058683936899675889798233882909067542925182308030358532,211.70956500000003,50306.41396,0.001,0.012,0.05,0.001,True,0.012,0.001,0.011,47.05068,322.5905,0.40282999999999997,0.999,0.988,0.01100000000000001,402.42717,402.42717,3873.83932
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944118,soccer_player_goals,Lamine Yamal: 1+ goals,Lamine Yamal: 1+ goals,Yes,No,5347578882944882694678528183311777683806516836615678544993224689174263151458,85057396839772721934787014013700960885045146047829222755491682292373251885758,253498.57384400014,299456.0145,0.24,0.25,0.05,0.01,True,0.25,0.24,0.010000000000000009,1305.98,64831.7336,7752.2592,0.76,0.75,0.010000000000000009,24548.8208,42259.4443,3917.94
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944120,soccer_player_goals,Lamine Yamal: 2+ goals,Lamine Yamal: 2+ goals,Yes,No,76484701671377331927476414503827082203481886895409022433767823537793245254479,23522935290131553060296641678025826070257086266633129734958389152592692099218,147342.66628299997,199656.06755,0.049,0.05,0.05,0.001,True,0.05,0.049,0.0010000000000000009,133.0095,5895.24895,509.12764000000004,0.951,0.95,0.0010000000000000009,9881.23236,26199.28051,2527.1805
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944122,soccer_player_goals,Lamine Yamal: 3+ goals,Lamine Yamal: 3+ goals,Yes,No,82780017491529141803195497515270438235623162100085810628433413589868252119954,94608752590997580660424202297420345564475666629792870303134154442161598699274,190175.2747099997,288702.77943,0.01,0.011,0.05,0.001,True,0.011,0.01,0.0009999999999999992,7.446999999999999,3009.88269,3.0719,0.99,0.989,0.0010000000000000009,304.11809999999997,130222.38537999999,669.553
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944125,soccer_player_goals,Lautaro Martínez: 1+ goals,Lautaro Martínez: 1+ goals,Yes,No,86832872130034327968335279095816593397343780410118289034829391929609127618438,6032875464164973491456843952153556456078380218560672838399751108149574267119,19595.431178000003,94733.7359,0.19,0.2,0.05,0.01,True,0.2,0.19,0.010000000000000009,2640.0240000000003,4116.0142000000005,805.4935999999999,0.81,0.8,0.010000000000000009,3433.9464,5604.1636,10221.696000000002
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944127,soccer_player_goals,Lautaro Martínez: 2+ goals,Lautaro Martínez: 2+ goals,Yes,No,80370474665837456607426580964481377868667903670357452634326762625620589942069,113795567763468850561637496636942158672468428762809588965745614914774943491558,2815.374332,56700.15018,0.037,0.038,0.05,0.001,True,0.038,0.037,0.0010000000000000009,28.58018,792.53047,41.77818,0.963,0.962,0.0010000000000000009,1087.36182,2449.28754,723.52982
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944129,soccer_player_goals,Lautaro Martínez: 3+ goals,Lautaro Martínez: 3+ goals,Yes,No,82051141341774313788501070174364306814104714279922548997562050792198483418396,27278817272661759236536429833999785175283621662649004503033711261688254386374,30.3535,42702.22914,0.001,0.003,0.05,0.001,True,0.003,0.001,0.002,0.76569,217.61204,0.22484,0.999,0.997,0.0020000000000000018,224.61516,224.61516,254.46430999999998
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944131,soccer_player_goals,Lionel Messi: 1+ goals,Lionel Messi: 1+ goals,Yes,No,19029877229417829161248219538711554060197571112541269866129812661168175842109,44180469342130002795156991808410751235359149022913377793304893959649622439879,394029.82201699715,704671.1726,0.34,0.35,0.05,0.01,True,0.35,0.34,0.009999999999999953,74693.0205,240956.6401,29812.077200000003,0.66,0.65,0.010000000000000009,57870.5028,108712.5798,138715.60950000002
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944133,soccer_player_goals,Lionel Messi: 2+ goals,Lionel Messi: 2+ goals,Yes,No,4973350921975507113784969909123792135948444557772131942129422318975040738410,112424074339427804803602856744467829101862501898772723494965160476701637918035,385396.56547100045,730896.3547,0.08,0.09,0.05,0.01,True,0.09,0.08,0.009999999999999995,39525.5475,62768.4975,4341.2136,0.92,0.91,0.010000000000000009,49923.9564,147915.1283,399647.2025
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944135,soccer_player_goals,Lionel Messi: 3+ goals,Lionel Messi: 3+ goals,Yes,No,70270189157563908665663263008952559183623106122239670308645649842365943377434,45485145569077345298784369797861963083089045830175941116363083679383868433332,569588.9320340004,338239.09163,0.023,0.025,0.05,0.001,True,0.025,0.023,0.0020000000000000018,452.0625,5945.296109999999,226.38853999999998,0.977,0.975,0.0020000000000000018,9616.59146,77538.20132000001,17630.4375
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944137,soccer_player_goals,Mikel Merino: 1+ goals,Mikel Merino: 1+ goals,Yes,No,66445872446328946234282016822089157642146517512006600936480917756531457617127,105029163163978007398266829652044213851860417906087349994744886518312934557844,8056.175859000003,102678.004,0.16,0.17,0.05,0.01,True,0.17,0.16,0.010000000000000009,2224.8988,6429.8857,506.35040000000004,0.84,0.83,0.010000000000000009,2658.3396,7167.323299999999,10862.741199999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944138,soccer_player_goals,Mikel Merino: 2+ goals,Mikel Merino: 2+ goals,Yes,No,18459207340761931245593664310436937977070055748222452828708860827626798666270,45730366610265360849556303179651038218677204874445440075867662668521860472608,989.351852,39371.31686,0.013,0.024,0.05,0.001,True,0.024,0.013,0.011000000000000001,137.56055999999998,228.9227,1.7696899999999998,0.987,0.976,0.01100000000000001,134.36031,1981.1282999999999,5594.12944
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944139,soccer_player_goals,Mikel Oyarzabal: 1+ goals,Mikel Oyarzabal: 1+ goals,Yes,No,77561887762780921352070654862847880349002178635448603650798666383539468738271,9179917939119324516862957664558343433573914614316057649981396231422944385419,21681.886714,208896.1518,0.31,0.32,0.05,0.01,True,0.32,0.31,0.010000000000000009,1669.9679999999998,64440.5679,3684.133,0.69,0.68,0.009999999999999898,8200.167,21421.6155,3548.682
